gene_id	perc_covered	lovcov_positions
51360	95.1623169955442	chrX:21839734-21839809
51361	89.3164327750113	chr1:59815117-59815180 chr1:59872794-59872965
51362	100	
51363	82.2174611676486	chr10:124021081-124021412
51364	100	
51365	98.1534090909091	chr3:119600379-119600404
51366	99.255231114789	chr8:102412172-102412234
51367	100	
51368	100	
5137	86.9658886894075	chr7:32209488-32209539 chr7:32427821-32428131
51371	99.0740740740741	chr13:28659184-28659187
51372	100	
51373	100	
51374	85.6527977044476	chr2:27212368-27212467
51375	86.7399267399267	chr1:98661731-98661911
51377	90.7575757575758	chr1:193020342-193020381 chr1:193027874-193027955
51378	83.629191321499	chr20:885077-885325
51379	100	
5138	85.3731343283582	chr11:72590191-72590244 chr11:72590426-72590580 chr11:72631077-72631139 chr11:72642253-72642376 chr11:72668297-72668341
51380	94.5041061276058	chr12:53160762-53160844 chr12:53164381-53164384
51382	100	
51384	91.7808219178082	chr7:121329292-121329387
51385	100	
51386	100	
51388	100	
51389	100	
5139	71.1295871559633	chr12:20369284-20370244 chr12:20572126-20572171
51390	68.1740614334471	chr6:143060644-143060737 chr6:143095928-143096069 chr6:143187387-143187393 chr6:143187628-143187643 chr6:143308127-143308161 chr6:143334077-143334095 chr6:143335050-143335091 chr6:143337977-143337994
51393	87.3538328280641	chr17:16422598-16422889
51397	100	
51398	100	
51399	100	
514	79.1139240506329	chr20:59032219-59032251
5140	66.1838440111421	chr11:14644075-14645053 chr11:14775582-14775816
51400	85.784716516023	chr11:74246033-74246205
51406	65.8567774936061	chr6:13615358-13615624
51409	100	
5141	71.6568047337278	chr19:10416942-10416990 chr19:10417659-10417865 chr19:10420764-10421084 chr19:10430844-10431086 chr19:10432434-10432571
51411	99.7667638483965	chr12:51324512-51324515
51412	91.969111969112	chr7:100655802-100655879 chr7:100656329-100656354
5142	97.7324263038549	chr1:66040698-66040708 chr1:66354846-66354894
51421	83.7356549267907	chr3:134361511-134361807 chr3:134375187-134375300
51422	90.8841295991214	chr7:151632068-151632138 chr7:151735899-151735993
51426	100	
51427	100	
51428	100	
51429	99.2801771871539	chr6:157823434-157823446
5143	75.9235115167318	chr19:18220873-18220923 chr19:18221104-18221178 chr19:18221260-18221297 chr19:18226269-18226415 chr19:18232949-18233191
51430	92.64	chr1:172533176-172533497
51433	100	
51434	88.7603305785124	chr12:110403526-110403729
51435	75.6451612903226	chr8:27670899-27671351
51438	100	
51439	42.822774659182	chr6:17600409-17601121
5144	70.9550561797753	chr5:58988492-58988592 chr5:59038858-59039107 chr5:59157318-59157362 chr5:59430293-59430418 chr5:59893167-59893622 chr5:60004273-60004285 chr5:60185556-60185598
51440	100	
51441	100	
51442	100	
51444	100	
51447	58.6356253383866	chr3:48694148-48694240 chr3:48694463-48694525 chr3:48694898-48695421 chr3:48715314-48715349 chr3:48715388-48715435
51449	100	
5145	100	
51450	41.3838120104439	chr9:129665867-129666126 chr9:129719230-129719418
51451	100	
51454	98.7193169690502	chr2:188589739-188589750
51455	96.7229902713774	chr2:99424772-99424899
51458	91.0344827586207	chr15:89472734-89472863
5146	100	
51460	100	
51463	86.0347322720695	chr1:147954321-147954402 chr1:147966553-147966663
51465	96.6839378238342	chr6:89352538-89352569
51466	81.4408770555991	chr14:99972052-99972057 chr14:100128518-100128748
5147	100	
51473	100	
51474	100	
51475	66.1337209302326	chr11:67522541-67522716 chr11:67523284-67523340
51477	63.6633076467101	chr19:18436683-18436877 chr19:18436972-18437105 chr19:18437598-18437760 chr19:18437859-18437979
51478	100	
51479	93.7687074829932	chr17:4169197-4169288 chr17:4263594-4263730
5148	100	
51480	0	chrX:8170031-8170349 chrX:8170541-8170643
51481	0	chrX:6533744-6534203 chrX:6534395-6534497
5149	100	
51490	83.7270341207349	chr9:128823746-128823894 chr9:128829744-128829780
51491	56.7833698030635	chr5:176383980-176384374
51493	100	
51495	100	
51496	100	
51497	96.5360590573538	chr20:58981309-58981369
51499	100	
515	100	
5150	90.8732764281024	chr8:65841370-65841508
51501	94.8247078464107	chr11:86302448-86302478
51503	82.7586206896552	chr11:94966294-94966413
51504	100	
51506	100	
51507	91.0871694417238	chr20:56472325-56472415
5151	92.5557324840764	chr15:84982162-84982348
51510	100	
51512	100	
51513	84.4919786096257	chr6:36354641-36354687 chr6:36373452-36373578
51514	100	
51517	87.0302474793767	chr3:48682902-48683012 chr3:48685636-48685807
5152	95.4230973922299	chr21:42743775-42743860
51520	100	
51522	100	
51523	4.7373841400618	chr5:139680523-139681447
51524	100	
51526	100	
51527	100	
51528	99.4949494949495	chr14:59484589-59484593
51529	100	
5153	96.7837998808815	chr12:54561584-54561637
51530	96.9987228607918	chr7:130050442-130050488
51531	85.5388813096862	chr9:97900662-97900796 chr9:97922417-97922493
51533	100	
51534	100	
51535	80.0125313283208	chr12:42445972-42446290
51537	89.4573643410853	chr22:30425879-30425946
51538	82.6600985221675	chr1:31297081-31297213 chr1:31318194-31318236
5154	46.3302752293578	chr7:510808-510996 chr7:517393-517490 chr7:518938-519001
51540	93.3333333333333	chr2:238061054-238061143
51542	100	
51545	100	
51547	70.8985985160759	chr17:81913773-81913880 chr17:81917614-81917719 chr17:81917829-81917967
51548	29.275092936803	chr19:4174616-4174946 chr19:4175679-4175760 chr19:4175841-4175937 chr19:4179103-4179286 chr19:4182473-4182539
5155	72.4367509986684	chr22:39231621-39231827
51550	100	
51552	100	
51554	100	
51555	88.1450488145049	chr3:179900669-179900735 chr3:179973158-179973318 chr3:179974011-179974037
51557	100	
51559	87.4172185430464	chr12:103840948-103841156
5156	94.4539736992567	chr4:54234471-54234498 chr4:54240052-54240115 chr4:54281580-54281681
51560	95.2023988005997	chr3:133885534-133885565
51561	100	
51562	100	
51564	73.1603153745072	chr12:47793368-47793588 chr12:47795586-47795767 chr12:47795905-47796016 chr12:47796206-47796298 chr12:47798784-47798972 chr12:47819766-47819785
51566	100	
51567	100	
51569	93.3333333333333	chr13:38360040-38360066
5157	100	
51571	88.8187556357078	chr8:129880375-129880448 chr8:129896748-129896797
51573	73.8522954091816	chr16:19521703-19521964
51574	98.9023051591657	chr4:112644469-112644488
51575	100	
5158	82.5909428359317	chr4:625626-626094
51582	100	
51585	88.3395706125665	chr11:83167414-83167898 chr11:83177713-83177819
51586	94.2138364779874	chr22:20582610-20582747
51588	70.7901554404145	chr19:4007760-4007787 chr19:4033419-4033580 chr19:4037615-4037875
5159	94.255256144507	chr5:150132749-150132942
51592	84.5182138660399	chr1:114510550-114511076
51593	100	
51594	100	
51596	100	
51599	55.0510204081633	chr19:35248878-35249131 chr19:35267108-35267734
516	100	
5160	91.2878787878788	chrX:19346509-19346623
51601	100	
51602	100	
51603	100	
51604	89.2510005717553	chr20:45416156-45416343
51605	100	
51606	100	
51608	84.2900302114804	chr7:876645-876800
5161	100	
51611	100	
51614	100	
51616	100	
51617	100	
51619	100	
5162	100	
51621	0	chr15:31327212-31327789 chr15:31372009-31372299 chr15:31435369-31435635
51622	80.8060109289617	chr7:5898799-5898919 chr7:5923386-5923545
51626	90.0076863950807	chr2:43810380-43810509
51629	92.2452660054103	chr17:44323477-44323562
5163	85.7556037599422	chr2:172556150-172556346
51631	86.6256725595696	chr7:139360261-139360322 chr7:139371411-139371463 chr7:139374413-139374471
51633	98.5587583148559	chr8:91076719-91076731
51634	100	
51635	100	
51637	100	
51639	100	
5164	59.7875569044006	chr17:50095435-50095553 chr17:50105884-50106152 chr17:50109956-50110097
51642	56.144578313253	chr11:73817824-73817947 chr11:73823012-73823070 chr11:73825707-73825796 chr11:73863171-73863261
51643	72.2863741339492	chr12:66160164-66160305 chr12:66169854-66169951
51645	100	
51646	100	
51647	100	
51649	100	
5165	97.4683544303797	chrX:24539133-24539164
51650	100	
51651	99.2660550458716	chr17:59698870-59698873
51652	100	
51654	91.0348360655738	chr20:33383479-33383521 chr20:33401427-33401558
51655	33.8443396226415	chr17:17495124-17495684
51657	100	
51659	83.8365896980462	chr16:85688808-85688898
5166	100	
51660	100	
51661	100	
51663	95.7164869029276	chr5:32444228-32444328 chr5:32444621-32444658
51665	95.0641658440276	chr2:238427070-238427119
51666	100	
51667	88.6821705426357	chr7:151341776-151341846 chr7:151374096-151374243
51668	100	
51669	89.8635477582846	chr8:30082846-30082949
5167	91.4020692115591	chr6:131808035-131808275
51673	100	
51676	60.9398686205154	chr14:93939107-93939672 chr14:93964333-93964539
51678	100	
5168	99.2339832869081	chr8:119673251-119673272
51684	87.584803256445	chr10:102504152-102504334
51686	75.1295336787565	chr1:151763494-151763565 chr1:151766721-151766888
5169	100	
51690	54.4303797468354	chr19:2321679-2321822
51691	89.1525423728814	chr7:118184223-118184254
51692	97.0505617977528	chr2:9426560-9426622
51693	93.91771019678	chr16:88857150-88857183
51696	83.3740831295843	chr6:139135396-139135667
51699	86.5443425076453	chr12:110501416-110501503
517	68.2274247491639	chr12:53666634-53666752 chr12:53672575-53672645
5170	37.2106824925816	chr16:2538112-2538136 chr16:2557702-2557963 chr16:2561479-2561522 chr16:2561770-2561908 chr16:2565552-2565697 chr16:2566355-2566453 chr16:2581294-2581363 chr16:2581606-2581703 chr16:2583411-2583585
51700	100	
51701	71.2225705329154	chr17:28042873-28043331
51702	100	
51703	100	
51704	75.574891236793	chr16:19885202-19885594
51705	100	
51706	100	
51710	92.5388082123185	chr19:12293231-12293375 chr19:12294691-12294694
51714	81.1129848229342	chr3:150622384-150622495
51715	100	
51719	100	
5172	93.0173508252222	chr7:107661641-107661805
51720	100	
51725	100	
51726	100	
51727	75.1803751803752	chr1:47333945-47334116
51728	100	
51729	100	
5173	100	
51733	100	
51734	84.225352112676	chr16:1943101-1943156
51735	91.0939559405008	chr5:131435950-131436381 chr5:131450022-131450046 chr5:131469800-131469815
51738	83.0626450116009	chr3:10292841-10292913
5174	73.7735849056604	chr1:145671243-145671264 chr1:145678448-145678645 chr1:145680911-145681107
51741	91.7494270435447	chr16:78099778-78099885
51742	100	
51744	100	
51747	87.2085276482345	chr17:50750746-50750937
5175	87.5951634572324	chr17:64369749-64370025
51750	96.4080818159142	chr20:63690804-63690947
51751	100	
51752	100	
51754	50.4957038995373	chr9:35829447-35829955 chr9:35834460-35834650 chr9:35835010-35835218 chr9:35841133-35841267 chr9:35841525-35841794 chr9:35846468-35846611 chr9:35853979-35854018
51755	100	
51759	100	
5176	93.2753164556962	chr17:1766910-1766994
51760	98.6082115518441	chr16:19168646-19168661 chr16:19172611-19172614
51761	95.2830188679245	chr13:25372212-25372288 chr13:26012530-26012622
51762	100	
51763	93.7454010301692	chr17:1496318-1496402
51764	100	
51765	96.5927099841521	chrX:132023617-132023659
51768	94.6666666666667	chr12:27014077-27014168
51773	95.6701980654076	chr11:77820527-77820714
51776	100	
51778	100	
5178	100	
51780	96.3653483992467	chr5:138352795-138352987
5179	100	
518	100	
51802	100	
51804	63.2183908045977	chr14:60723211-60724074
51805	100	
51806	0	chr10:5498997-5499438
51807	99.7047970479705	chr22:18110865-18110868
51808	100	
51809	100	
51816	100	
5184	73.4802939211757	chr19:33387889-33388081 chr19:33391294-33391479 chr19:33521743-33521760
5187	93.7355584082157	chr17:8144750-8144993
5188	100	
5189	96.6460268317853	chr7:92528306-92528435
5190	70.1689189189189	chr6:42978268-42979150
5191	86.6598778004073	chr6:136822665-136822795
5192	66.5711556829035	chr1:2406719-2406955 chr1:2412390-2412502
5193	100	
5194	92.3519736842105	chr2:61017759-61017851
5195	100	
5196	50.7009345794392	chr4:73981657-73981775 chr4:73981862-73981953
5197	100	
5198	100	
5199	75.8985200845666	chrX:47626057-47626169 chrX:47629523-47629674 chrX:47629768-47629844
52	100	
5201	77.2117962466488	chr5:140245973-140246057
5202	100	
5203	93.8875305623472	chr20:54208100-54208124
5204	100	
5205	94.0259053661115	chr18:57648487-57648712
5207	98.0123372172721	chrX:54998405-54998433
5208	100	
5209	82.9621957534956	chr10:6144997-6145013 chr10:6146378-6146496 chr10:6254177-6254369
521	73.8317757009346	chr4:673911-673966
5210	86.9352869352869	chr3:48556085-48556233 chr3:48561051-48561115
5211	90.9684857801691	chr21:44300105-44300190 chr21:44326714-44326862
5212	100	
5213	91.6844349680171	chr12:48118481-48118577 chr12:48119326-48119462
5214	86.5546218487395	chr10:3067595-3067707 chr10:3067989-3068020 chr10:3101364-3101554
5216	100	
5217	74.6666666666667	chr3:149970724-149970856
5218	100	
522	94.9295774647887	chr21:25734938-25734955
5222	43.7925170068027	chr11:61241226-61241282 chr11:61241768-61241931 chr11:61244164-61244282 chr11:61245151-61245270 chr11:61245945-61246145
5223	89.0046296296296	chr10:97427834-97427928
5224	100	
5225	79.5131845841785	chr6:41740974-41741227 chr6:41741795-41741843
5226	100	
5228	85.3846153846154	chr14:74955167-74955242
5229	100	
523	100	
5230	100	
5232	100	
5236	100	
5238	90.944229707344	chr6:83166386-83166466 chr6:83191186-83191268
5239	84.7230320699709	chr9:68357127-68357388
5241	41.7081850533808	chr11:101127433-101129070
5243	94.9301983835415	chr7:87600754-87600825 chr7:87600972-87601078 chr7:87602959-87602986
5244	100	
5245	74.0606060606061	chr17:49404991-49405204
525	93.3804627249357	chr2:70960920-70961022
5250	100	
5251	100	
5252	88.8824214202561	chr6:33414954-33415144
5253	66.8276486568065	chr9:93576773-93576871 chr9:93636410-93636525 chr9:93649070-93649212 chr9:93660191-93660560 chr9:93676593-93676963
5255	100	
5256	100	
5257	100	
526	91.1612903225806	chr8:20197406-20197542
5260	92.3622047244095	chr7:56084148-56084244
5261	92.458758837392	chr16:30748820-30748915
5264	92.6356589147287	chr10:13299967-13300042
5265	100	
5266	100	
5267	93.2142857142857	chr14:94561715-94561809
5268	100	
5269	93.1762794476036	chr6:2968778-2968780 chr6:2970757-2970804 chr6:2971116-2971148
527	100	
5270	98.792270531401	chr2:224038489-224038503
5271	94.9251247920133	chr18:64004818-64004878
5272	100	
5273	100	
5274	100	
5275	94.9019607843137	chr18:63594174-63594238
5276	98.3293556085919	chr3:167473736-167473756
5277	99.0502035278155	chrX:15335500-15335513
5279	100	
528	100	
5281	100	
5283	51.8388791593695	chr14:67590079-67590172 chr14:67600023-67600203
5284	98.0911062906724	chr1:206940488-206940531
5286	100	
5287	94.3690500303828	chr1:204442525-204442633 chr1:204449849-204450017
5288	92.2323614511462	chr12:18343326-18343360 chr12:18362763-18362886 chr12:18496061-18496154 chr12:18609534-18609629
5289	100	
529	87.1014492753623	chr22:17594528-17594616
5290	100	
5291	100	
5292	70.8435708435708	chr6:37170302-37170657
5293	92.6195755464048	chr1:9716439-9716619 chr1:9720610-9720661
5294	100	
5295	100	
5296	59.9000908265213	chr19:18155879-18156201 chr19:18161053-18161185 chr19:18161278-18161495 chr19:18169086-18169294
5297	90.1948460087995	chr22:20712692-20712797 chr22:20713280-20713390 chr22:20734042-20734194 chr22:20799670-20799766 chr22:20858569-20858725
5298	97.5029262582911	chr1:151293399-151293462
53	97.6985894580549	chr11:47248484-47248514
5300	44.9596774193548	chr19:9835344-9835402 chr19:9838435-9838648
5303	83.9222614840989	chrX:72262706-72262796
5304	100	
5305	100	
5306	97.4514563106796	chr17:1562540-1562560
5307	24.6835443037975	chr5:135028778-135029321 chr5:135033712-135033881
5308	82.3024054982818	chr4:110622255-110622460
5309	35.4166666666667	chr10:102230513-102231101
5310	36.325050162062	chr16:2089726-2090194 chr16:2090883-2091174 chr16:2091422-2091597 chr16:2097147-2097241 chr16:2099860-2100071 chr16:2102060-2102256 chr16:2102380-2102633 chr16:2104497-2104642 chr16:2106397-2106677 chr16:2107882-2108032 chr16:2108251-2111871 chr16:2114169-2114925 chr16:2115991-2116118 chr16:2116528-2116644 chr16:2116832-2117053 chr16:2117790-2118462 chr16:2118675-2118845 chr16:2119306-2119378 chr16:2135474-2135689
5311	79.6030116358659	chr4:88007733-88008328
5313	89.4495412844037	chr1:155300097-155300280
5314	100	
5315	89.3053473263368	chr15:72221167-72221284 chr15:72229546-72229548 chr15:72230895-72230987
5316	100	
5317	100	
5318	91.5789473684211	chr12:32896508-32896731
5319	100	
5320	100	
5321	100	
5322	100	
5324	100	
5325	100	
5326	100	
5327	100	
5328	100	
5329	91.6064981949459	chr19:43646456-43646548
533	44.5797807551766	chr1:43975040-43975107 chr1:43977025-43977411
5330	88.6395123302854	chr15:40291017-40291183 chr15:40291264-40291487 chr15:40301591-40301609
5331	74.7591006423983	chr11:64251649-64251748 chr11:64259057-64259244 chr11:64260028-64260234 chr11:64264950-64265104 chr11:64267184-64267271 chr11:64267352-64267556
5332	100	
5333	98.5318791946309	chr3:38029505-38029539
53335	100	
53336	100	
53339	72.4090597117364	chr15:83066750-83067151
5334	92.6836672738312	chr2:197805099-197805339
53340	100	
53342	52.3731587561375	chr13:20704001-20704291
53343	100	
53344	25.697503671072	chrX:73563284-73563580 chrX:73584416-73584572 chrX:73680954-73681005
53345	91.6083916083916	chr19:19273120-19273215
53346	82.5320512820513	chr15:83107680-83107772 chr15:83130735-83130859
53347	94.3028485757121	chr21:42403945-42404058
53349	100	
5335	94.4216990788127	chr20:41137641-41137858
53353	100	
53354	61.5930169121659	chr10:89644599-89645302
53358	73.5670562047858	chr9:89177986-89178460
5336	100	
5337	100	
53371	95.5729166666667	chr4:76148307-76148374
53373	96.5862708719852	chr12:113225245-113225336
5338	100	
5339	23.389991196587	chr8:143916176-143922395 chr8:143922503-143925884 chr8:143927409-143927766 chr8:143927853-143927992 chr8:143929102-143929281 chr8:143929413-143929571 chr8:143930383-143930536 chr8:143942391-143942515 chr8:143950183-143950706 chr8:143973402-143973472
534	100	
5340	100	
